event_id,entity_id,entity_type,timestamp,source_ip,geo_location,geo_lat,geo_lon,resource_accessed,auth_method,auth_result,session_duration,command_sequence,device_fingerprint,bytes_transferred,protocol,label,is_anomaly,anomaly_type,attack_notes,hour,day_of_week,is_weekend,is_off_hours,failed_auth,baseline_event_count,hour_deviation,bytes_zscore,new_location,new_resource,new_device,new_source_ip,new_command_sequence,baseline_source,concept_drift_adapted,source_ip_attempts_1h,source_ip_unique_entities_1h,entity_events_24h,entity_history_count,cold_start_entity,distance_from_previous_km,travel_speed_kmh,impossible_travel_flag
evt_003582,user_043,user,2026-06-26 17:22:35,10.40.69.73,"Mumbai, IN",19.076,72.8777,project_share,password,success,28,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,65905,HTTPS,normal,0,none,Expected behavioural baseline,17,4,0,0,0,27,0.0,1.3017527028911124,0,0,0,0,0,entity,0,2,1,3,51,0,0.0,0.0,0
evt_003583,user_012,user,2026-06-26 17:29:41,10.225.183.81,"Hyderabad, IN",17.385,78.4867,crm,password,success,104,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,351225,HTTPS,normal,0,none,Expected behavioural baseline,17,4,0,0,0,23,0.0,0.3289714991858401,0,0,0,0,0,entity,0,2,1,5,54,0,0.0,0.0,0
evt_003584,user_032,user,2026-06-26 17:30:23,10.55.221.103,"Tokyo, JP",35.6762,139.65,email,token,success,130,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,169351,HTTPS,normal,0,none,Expected behavioural baseline,17,4,0,0,0,29,2.0,0.7317314543488116,0,0,0,0,0,entity,0,1,1,4,61,0,0.0,0.0,0
evt_003585,svc_046,service_account,2026-06-26 17:34:53,10.68.41.190,"Delhi, IN",28.6139,77.209,api_gateway,token,success,146,token_auth > api_read > api_write > logout,Linux-Server|service-agent,419958,HTTPS,normal,0,none,Expected behavioural baseline,17,4,0,0,0,25,1.0,1.0418437807609722,0,0,0,0,0,entity,0,2,1,4,48,0,0.0,0.0,0
evt_003586,user_037,user,2026-06-26 17:36:52,10.153.10.159,"Hyderabad, IN",17.385,78.4867,employee_portal,password,success,62,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,388139,HTTPS,normal,0,none,Expected behavioural baseline,17,4,0,0,0,29,0.0,1.1940632945217278,0,0,0,0,0,entity,0,2,1,5,56,0,0.0,0.0,0
evt_003587,new_user_002,user,2026-06-26 17:39:00,10.249.201.4,"Hyderabad, IN",17.385,78.4867,employee_portal,token,success,119,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,425021,HTTPS,normal,0,none,Legitimate new user for cold-start evaluation,17,4,0,0,0,1279,5.0,1.0426275283868633,0,0,0,1,0,population,0,1,1,1,2,1,0.0,0.0,0
evt_003588,device_062,edge_device,2026-06-26 17:44:29,10.156.167.83,"Singapore, SG",1.3521,103.8198,device_health,certificate,success,81,device_connect > telemetry_send > heartbeat,IoT-Linux-5.10|MQTT|device,332907,HTTPS,normal,0,none,Expected behavioural baseline,17,4,0,0,0,29,0.0,0.7624901565606756,0,0,0,0,0,entity,0,1,1,2,55,0,0.0,0.0,0
evt_003589,user_037,user,2026-06-26 17:47:40,10.153.10.159,"Hyderabad, IN",17.385,78.4867,email,password,success,126,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,366232,HTTPS,normal,0,none,Expected behavioural baseline,17,4,0,0,0,29,0.0,1.0255574319175322,0,0,0,0,0,entity,0,3,1,6,57,0,0.0,0.0,0
evt_003590,user_017,user,2026-06-26 17:52:45,10.88.28.76,"London, UK",51.5072,-0.1276,crm,password,success,101,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,277454,HTTPS,normal,0,none,Expected behavioural baseline,17,4,0,0,0,25,1.0,0.3588972546782055,0,0,0,0,0,entity,0,1,1,5,55,0,0.0,0.0,0
evt_003591,new_user_004,user,2026-06-26 17:53:00,10.5.147.10,"Hyderabad, IN",17.385,78.4867,employee_portal,token,success,82,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,81362,HTTPS,normal,0,none,Legitimate new user for cold-start evaluation,17,4,0,0,0,1279,5.0,1.0905156965428933,0,0,0,1,0,population,0,1,1,2,2,1,0.0,0.0,0
evt_003592,user_042,user,2026-06-26 18:00:33,10.210.141.77,"Bengaluru, IN",12.9716,77.5946,analytics_dashboard,token,success,147,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,296200,HTTPS,normal,0,none,Expected behavioural baseline,18,4,0,0,0,34,0.0,0.17307745321731502,0,0,0,0,0,entity,0,1,1,2,54,0,0.0,0.0,0
evt_003593,user_030,user,2026-06-26 18:15:00,10.119.63.224,"Delhi, IN",28.6139,77.209,project_share,password,success,115,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,217435,HTTPS,normal,0,none,Normal login preceding the impossible-travel event,18,4,0,0,0,34,6.0,0.13242449679357735,0,0,0,0,0,entity,0,1,1,2,56,0,0.0,0.0,0
evt_003594,user_045,user,2026-06-26 18:18:42,10.109.212.71,"Mumbai, IN",19.076,72.8777,project_share,password,success,151,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,439200,HTTPS,normal,0,none,Expected behavioural baseline,18,4,0,0,0,38,0.0,1.379709618216085,0,0,0,0,0,entity,0,1,1,2,56,0,0.0,0.0,0
evt_003595,user_037,user,2026-06-26 18:25:16,10.153.10.159,"Hyderabad, IN",17.385,78.4867,employee_portal,password,success,147,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,484846,HTTPS,normal,0,none,Expected behavioural baseline,18,4,0,0,0,29,1.0,1.9379212602342366,0,0,0,0,0,entity,0,3,1,7,58,0,0.0,0.0,0
evt_003596,new_user_003,user,2026-06-26 18:27:00,10.107.233.178,"Hyderabad, IN",17.385,78.4867,analytics_dashboard,token,success,124,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,386993,HTTPS,normal,0,none,Legitimate new user for cold-start evaluation,18,4,0,0,0,1279,6.0,0.8065819990754565,0,0,0,1,0,population,0,1,1,2,2,1,0.0,0.0,0
evt_003597,user_016,user,2026-06-26 18:39:54,10.65.248.142,"Tokyo, JP",35.6762,139.65,employee_portal,password,success,138,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,110197,HTTPS,normal,0,none,Expected behavioural baseline,18,4,0,0,0,25,2.0,0.7627613432419342,0,0,0,0,0,entity,0,1,1,2,58,0,0.0,0.0,0
evt_003598,user_030,user,2026-06-26 18:40:00,198.51.100.81,"Singapore, SG",1.3521,103.8198,employee_portal,token,success,150,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,222079,HTTPS,anomaly,1,impossible_travel,Distant locations accessed only 25 minutes apart,18,4,0,0,0,34,6.0,0.16650481616788454,1,0,0,1,0,entity,0,1,1,3,57,0,4142.49,9941.99,1
evt_003599,user_044,user,2026-06-26 18:40:44,10.163.218.68,"Hyderabad, IN",17.385,78.4867,analytics_dashboard,token,success,47,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,481280,HTTPS,normal,0,none,Expected behavioural baseline,18,4,0,0,0,35,0.0,0.9472151940073162,0,0,0,0,0,entity,0,1,1,2,62,0,0.0,0.0,0
evt_003600,svc_050,service_account,2026-06-26 18:42:44,10.227.223.105,"New York, US",40.7128,-74.006,telemetry_queue,certificate,success,169,token_auth > api_read > api_write > logout,Linux-Server|service-agent,434056,HTTPS,normal,0,none,Expected behavioural baseline,18,4,0,0,0,23,2.0,1.6363470645480742,0,0,0,0,0,entity,0,1,1,2,49,0,0.0,0.0,0
evt_003601,user_031,user,2026-06-26 18:44:03,10.139.214.4,"Bengaluru, IN",12.9716,77.5946,crm,password,success,53,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,51759,HTTPS,normal,0,none,Expected behavioural baseline,18,4,0,0,0,29,0.0,0.43417324938173,0,0,0,0,0,entity,0,1,1,1,56,0,0.0,0.0,0
evt_003602,user_009,user,2026-06-26 18:48:59,10.69.179.240,"Hyderabad, IN",17.385,78.4867,project_share,token,success,170,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,293182,HTTPS,normal,0,none,Expected behavioural baseline,18,4,0,0,0,28,0.0,0.015848895955277602,0,0,0,0,0,entity,0,1,1,2,63,0,0.0,0.0,0
evt_003603,device_056,edge_device,2026-06-26 19:01:13,10.247.67.10,"Delhi, IN",28.6139,77.209,sensor_stream,certificate,success,5,device_connect > telemetry_send > heartbeat,EdgeOS-3.2|HTTPS|device,98795,HTTPS,normal,0,none,Expected behavioural baseline,19,4,0,0,0,26,2.0,1.2964324929751676,0,0,0,0,0,entity,0,1,1,3,49,0,0.0,0.0,0
evt_003604,user_012,user,2026-06-26 19:04:09,10.225.183.81,"Hyderabad, IN",17.385,78.4867,project_share,password,success,91,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,201734,HTTPS,normal,0,none,Expected behavioural baseline,19,4,0,0,0,23,2.0,0.6760615749740231,0,0,0,0,0,entity,0,1,1,4,55,0,0.0,0.0,0
evt_003605,svc_046,service_account,2026-06-26 19:11:06,10.68.41.190,"Delhi, IN",28.6139,77.209,api_gateway,token,success,27,token_auth > api_read > api_write > logout,Linux-Server|service-agent,29718,HTTPS,normal,0,none,Expected behavioural baseline,19,4,0,0,0,25,1.0,1.818016078304345,0,0,0,0,0,entity,0,1,1,4,49,0,0.0,0.0,0
evt_003606,device_065,edge_device,2026-06-26 19:47:31,10.148.49.184,"Singapore, SG",1.3521,103.8198,firmware_status,certificate,success,88,device_connect > telemetry_send > heartbeat,EdgeOS-3.2|HTTPS|device,141951,HTTPS,normal,0,none,Expected behavioural baseline,19,4,0,0,0,26,0.0,1.0899201671697676,0,0,0,0,0,entity,0,1,1,2,51,0,0.0,0.0,0
evt_003607,svc_046,service_account,2026-06-26 20:11:59,10.68.41.190,"Delhi, IN",28.6139,77.209,backup_service,token,success,103,token_auth > api_read > api_write > logout,Linux-Server|service-agent,193618,HTTPS,normal,0,none,Expected behavioural baseline,20,4,0,0,0,25,2.0,0.6168808002682507,0,0,0,0,0,entity,0,1,1,5,50,0,0.0,0.0,0
evt_003608,user_012,user,2026-06-27 03:17:00,10.225.183.81,"Hyderabad, IN",17.385,78.4867,customer_export,token,success,140,login > query_sensitive_data > compress_archive > upload_external,Windows-11|Chrome|managed,3670796,HTTPS,anomaly,1,low_and_slow_exfiltration,Repeated off-hours sensitive-data transfer building over days,3,5,1,1,0,23,14.0,22.646560163533067,0,1,0,0,1,entity,0,1,1,4,56,0,0.0,0.0,0
evt_003609,user_037,user,2026-06-27 03:36:00,10.153.10.159,"Hyderabad, IN",17.385,78.4867,finance_export,password,success,152,login > query_sensitive_data > compress_archive > upload_external,macOS-15|Chrome|managed,3714177,HTTPS,anomaly,1,low_and_slow_exfiltration,Repeated off-hours sensitive-data transfer building over days,3,5,1,1,0,29,14.0,25.0,0,1,0,0,1,entity,0,1,1,8,59,0,0.0,0.0,0
evt_003610,user_032,user,2026-06-27 04:16:00,10.55.221.103,"Tokyo, JP",35.6762,139.65,finance_export,password,success,63,login > query_sensitive_data > compress_archive > upload_external,Windows-11|Edge|managed,2716429,HTTPS,anomaly,1,low_and_slow_exfiltration,Repeated off-hours sensitive-data transfer building over days,4,5,1,1,0,29,11.0,18.604262168158552,0,1,0,0,1,entity,0,1,1,4,62,0,0.0,0.0,0
evt_003611,user_020,user,2026-06-27 06:31:00,10.29.237.93,"Tokyo, JP",35.6762,139.65,analytics_dashboard,password,failure,0,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,410664,HTTPS,normal,0,none,Expected behavioural baseline,6,5,1,1,1,34,2.0,0.9548621915413836,0,0,0,0,0,entity,0,1,1,5,61,0,0.0,0.0,0
evt_003612,svc_054,service_account,2026-06-27 06:34:35,10.169.49.103,"Hyderabad, IN",17.385,78.4867,database_read,certificate,success,165,token_auth > api_read > api_write > logout,Linux-Server|service-agent,368527,HTTPS,normal,0,none,Expected behavioural baseline,6,5,1,1,0,32,2.0,0.7478270053123551,0,0,0,0,0,entity,0,1,1,2,53,0,0.0,0.0,0
evt_003613,user_035,user,2026-06-27 06:45:37,10.150.122.129,"Bengaluru, IN",12.9716,77.5946,crm,token,success,157,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,413051,HTTPS,normal,0,none,Expected behavioural baseline,6,5,1,1,0,34,2.0,0.9838976964807139,0,0,0,0,0,entity,0,1,1,6,60,0,0.0,0.0,0
evt_003614,device_064,edge_device,2026-06-27 08:11:04,10.38.6.12,"Hyderabad, IN",17.385,78.4867,sensor_stream,certificate,success,44,device_connect > telemetry_send > heartbeat,EdgeOS-3.2|HTTPS|device,252559,HTTPS,normal,0,none,Expected behavioural baseline,8,5,1,0,0,24,3.0,0.1454099048426332,0,0,0,0,0,entity,0,1,1,4,47,0,0.0,0.0,0
evt_003615,user_020,user,2026-06-27 08:23:40,10.29.237.93,"Tokyo, JP",35.6762,139.65,crm,password,success,175,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,343340,HTTPS,normal,0,none,Expected behavioural baseline,8,5,1,0,0,34,0.0,0.4922793162205798,0,0,0,0,0,entity,0,1,1,3,62,0,0.0,0.0,0
evt_003616,user_007,user,2026-06-27 08:29:03,10.170.58.198,"Mumbai, IN",19.076,72.8777,analytics_dashboard,token,success,106,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,265113,HTTPS,normal,0,none,Expected behavioural baseline,8,5,1,0,0,27,0.0,0.22941330503766946,0,0,0,0,0,entity,0,1,1,3,54,0,0.0,0.0,0
evt_003617,user_029,user,2026-06-27 08:56:45,10.64.49.49,"New York, US",40.7128,-74.006,project_share,password,success,53,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,410270,HTTPS,normal,0,none,Expected behavioural baseline,8,5,1,0,0,25,1.0,0.9530257385857379,0,0,0,0,0,entity,0,1,1,1,56,0,0.0,0.0,0
evt_003618,device_064,edge_device,2026-06-27 08:56:55,10.38.6.12,"Hyderabad, IN",17.385,78.4867,device_health,certificate,success,122,device_connect > telemetry_send > heartbeat,EdgeOS-3.2|HTTPS|device,185964,HTTPS,normal,0,none,Expected behavioural baseline,8,5,1,0,0,24,3.0,0.33415293348819053,0,0,0,0,0,entity,0,2,1,5,48,0,0.0,0.0,0
evt_003619,user_029,user,2026-06-27 08:58:04,10.64.49.49,"New York, US",40.7128,-74.006,employee_portal,token,success,20,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,113911,HTTPS,normal,0,none,Expected behavioural baseline,8,5,1,0,0,25,1.0,1.3598576488894347,0,0,0,0,0,entity,0,2,1,2,57,0,0.0,0.0,0
evt_003620,user_027,user,2026-06-27 09:09:02,10.201.121.207,"Tokyo, JP",35.6762,139.65,email,token,success,6,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,145585,HTTPS,normal,0,none,Expected behavioural baseline,9,5,1,0,0,23,2.0,0.7889698352212091,0,0,0,0,0,entity,0,1,1,2,51,0,0.0,0.0,0
evt_003621,user_002,user,2026-06-27 09:09:50,10.24.55.60,"Bengaluru, IN",12.9716,77.5946,crm,password,success,75,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,455052,HTTPS,normal,0,none,Expected behavioural baseline,9,5,1,0,0,30,1.0,1.6624132994674607,0,0,0,0,0,entity,0,1,1,2,65,0,0.0,0.0,0
evt_003622,user_013,user,2026-06-27 09:11:27,10.68.35.64,"Tokyo, JP",35.6762,139.65,analytics_dashboard,password,success,152,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,266177,HTTPS,normal,0,none,Expected behavioural baseline,9,5,1,0,0,26,1.0,0.42375997125827597,0,0,0,0,0,entity,0,1,1,1,58,0,0.0,0.0,0
evt_003623,user_019,user,2026-06-27 09:12:39,10.96.195.42,"Hyderabad, IN",17.385,78.4867,employee_portal,token,success,114,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,68336,HTTPS,normal,0,none,Expected behavioural baseline,9,5,1,0,0,27,1.0,1.2691250793895168,0,0,0,0,0,entity,0,1,1,15,65,0,0.0,0.0,0
evt_003624,user_025,user,2026-06-27 09:16:52,10.182.161.16,"Bengaluru, IN",12.9716,77.5946,crm,token,failure,0,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,455527,HTTPS,normal,0,none,Expected behavioural baseline,9,5,1,0,1,29,0.0,1.3852286129196112,0,0,0,0,0,entity,0,1,1,2,50,0,0.0,0.0,0
evt_003625,svc_047,service_account,2026-06-27 09:25:34,10.20.241.227,"Bengaluru, IN",12.9716,77.5946,telemetry_queue,token,success,161,token_auth > api_read > api_write > logout,Linux-Server|service-agent,461066,HTTPS,normal,0,none,Expected behavioural baseline,9,5,1,0,0,29,0.0,1.434978429333917,0,0,0,0,0,entity,0,1,1,1,51,0,0.0,0.0,0
evt_003626,user_004,user,2026-06-27 09:25:50,10.40.55.246,"New York, US",40.7128,-74.006,email,password,success,79,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,464665,HTTPS,normal,0,none,Expected behavioural baseline,9,5,1,0,0,29,3.0,2.1383129599974326,0,0,0,0,0,entity,0,1,1,3,61,0,0.0,0.0,0
evt_003627,user_019,user,2026-06-27 09:27:43,10.96.195.42,"Hyderabad, IN",17.385,78.4867,crm,token,success,88,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,312733,HTTPS,normal,0,none,Expected behavioural baseline,9,5,1,0,0,27,1.0,0.5167064423831262,0,0,0,0,0,entity,0,2,1,16,66,0,0.0,0.0,0
evt_003628,svc_049,service_account,2026-06-27 09:28:51,10.231.91.54,"New York, US",40.7128,-74.006,api_gateway,token,success,101,token_auth > api_read > api_write > logout,Linux-Server|service-agent,328498,HTTPS,normal,0,none,Expected behavioural baseline,9,5,1,0,0,25,0.0,0.7187986940924301,0,0,0,0,0,entity,0,1,1,2,55,0,0.0,0.0,0
evt_003629,user_035,user,2026-06-27 09:32:35,10.150.122.129,"Bengaluru, IN",12.9716,77.5946,analytics_dashboard,password,success,127,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,40523,HTTPS,normal,0,none,Expected behavioural baseline,9,5,1,0,0,34,1.0,1.3860221987375883,0,0,0,0,0,entity,0,1,1,3,61,0,0.0,0.0,0
evt_003630,user_010,user,2026-06-27 09:35:58,10.119.97.70,"Hyderabad, IN",17.385,78.4867,crm,token,success,93,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,432564,HTTPS,normal,0,none,Expected behavioural baseline,9,5,1,0,0,28,1.0,1.6051447611456362,0,0,0,0,0,entity,0,1,1,2,57,0,0.0,0.0,0
evt_003631,user_007,user,2026-06-27 09:48:14,10.170.58.198,"Mumbai, IN",19.076,72.8777,project_share,token,success,95,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,495317,HTTPS,normal,0,none,Expected behavioural baseline,9,5,1,0,0,27,1.0,2.0807071835699955,0,0,0,0,0,entity,0,1,1,4,55,0,0.0,0.0,0
evt_003632,svc_047,service_account,2026-06-27 09:49:14,10.20.241.227,"Bengaluru, IN",12.9716,77.5946,backup_service,token,success,175,token_auth > api_read > api_write > logout,Linux-Server|service-agent,426788,HTTPS,normal,0,none,Expected behavioural baseline,9,5,1,0,0,29,0.0,1.2109466629262178,0,0,0,0,0,entity,0,2,1,2,52,0,0.0,0.0,0
evt_003633,user_029,user,2026-06-27 09:56:47,10.64.49.49,"New York, US",40.7128,-74.006,employee_portal,token,success,23,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,100249,HTTPS,normal,0,none,Expected behavioural baseline,9,5,1,0,0,25,0.0,1.4664804031829968,0,0,0,0,0,entity,0,2,1,3,58,0,0.0,0.0,0
evt_003634,user_001,user,2026-06-27 09:58:07,10.36.188.27,"Hyderabad, IN",17.385,78.4867,analytics_dashboard,password,success,170,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,441282,HTTPS,normal,0,none,Expected behavioural baseline,9,5,1,0,0,29,2.0,1.9033966573261456,0,0,0,0,0,entity,0,1,1,2,59,0,0.0,0.0,0
evt_003635,svc_047,service_account,2026-06-27 10:00:47,10.20.241.227,"Bengaluru, IN",12.9716,77.5946,backup_service,certificate,success,37,token_auth > api_read > api_write > logout,Linux-Server|service-agent,350197,HTTPS,normal,0,none,Expected behavioural baseline,10,5,1,0,0,29,1.0,0.710368536403898,0,0,0,0,0,entity,0,3,1,3,53,0,0.0,0.0,0
evt_003636,svc_055,service_account,2026-06-27 10:01:59,10.165.130.103,"London, UK",51.5072,-0.1276,database_read,token,success,65,token_auth > api_read > api_write > logout,Linux-Server|service-agent,75001,HTTPS,normal,0,none,Expected behavioural baseline,10,5,1,0,0,23,3.0,1.411710844398569,0,0,0,0,0,entity,0,1,1,2,50,0,0.0,0.0,0
evt_003637,svc_054,service_account,2026-06-27 10:07:00,10.169.49.103,"Hyderabad, IN",17.385,78.4867,telemetry_queue,token,success,156,token_auth > api_read > api_write > logout,Linux-Server|service-agent,67005,HTTPS,normal,0,none,Expected behavioural baseline,10,5,1,0,0,32,2.0,1.2507485954781887,0,0,0,0,0,entity,0,1,1,2,54,0,0.0,0.0,0
evt_003638,user_038,user,2026-06-27 10:08:29,10.53.171.184,"New York, US",40.7128,-74.006,project_share,token,success,101,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,68577,HTTPS,normal,0,none,Expected behavioural baseline,10,5,1,0,0,25,3.0,1.7157014124497325,0,0,0,0,0,entity,0,1,1,5,52,0,0.0,0.0,0
evt_003639,svc_047,service_account,2026-06-27 10:13:19,10.20.241.227,"Bengaluru, IN",12.9716,77.5946,database_read,token,success,92,token_auth > api_read > api_write > logout,Linux-Server|service-agent,175996,HTTPS,normal,0,none,Expected behavioural baseline,10,5,1,0,0,29,1.0,0.42816223376902895,0,0,0,0,0,entity,0,4,1,4,54,0,0.0,0.0,0
evt_003640,user_036,user,2026-06-27 10:21:13,10.18.152.18,"Mumbai, IN",19.076,72.8777,email,password,success,42,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,384749,HTTPS,normal,0,none,Expected behavioural baseline,10,5,1,0,0,30,0.0,0.7705224496741536,0,0,0,0,0,entity,0,1,1,2,54,0,0.0,0.0,0
evt_003641,user_019,user,2026-06-27 10:22:50,10.96.195.42,"Hyderabad, IN",17.385,78.4867,crm,token,success,153,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,402308,HTTPS,normal,0,none,Expected behavioural baseline,10,5,1,0,0,27,0.0,1.17123926628352,0,0,0,0,0,entity,0,2,1,16,67,0,0.0,0.0,0
evt_003642,user_021,user,2026-06-27 10:32:38,10.188.124.209,"Mumbai, IN",19.076,72.8777,crm,token,success,44,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,170863,HTTPS,normal,0,none,Expected behavioural baseline,10,5,1,0,0,32,2.0,0.4399609532322908,0,0,0,0,0,entity,0,1,1,2,58,0,0.0,0.0,0
evt_003643,user_040,user,2026-06-27 10:47:41,10.138.54.130,"Mumbai, IN",19.076,72.8777,crm,password,success,175,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,303251,HTTPS,normal,0,none,Expected behavioural baseline,10,5,1,0,0,24,0.5,0.510897938664773,0,0,0,0,0,entity,0,1,1,1,52,0,0.0,0.0,0
evt_003644,new_user_001,user,2026-06-27 10:52:00,10.14.152.195,"Mumbai, IN",19.076,72.8777,email,token,success,84,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,482858,HTTPS,normal,0,none,Legitimate new user for cold-start evaluation,10,5,1,0,0,1279,2.0,1.4016305072125665,0,0,0,1,0,population,0,1,1,1,3,1,0.0,0.0,0
evt_003645,user_019,user,2026-06-27 10:53:42,10.96.195.42,"Hyderabad, IN",17.385,78.4867,employee_portal,password,success,16,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,222936,HTTPS,normal,0,none,Expected behavioural baseline,10,5,1,0,0,27,0.0,0.13944855608501383,0,0,0,0,0,entity,0,2,1,17,68,0,0.0,0.0,0
evt_003646,user_001,user,2026-06-27 11:00:00,10.36.188.27,"Hyderabad, IN",17.385,78.4867,hr_records,password,success,84,login > approved_new_access > read_resource > logout,Windows-11|Edge|managed,258704,HTTPS,normal,0,insider_drift,Benign edge case: gradual approved resource expansion,11,5,1,0,0,29,0.0,0.534411091378826,0,1,0,0,0,entity,0,1,1,3,60,0,0.0,0.0,0
evt_003647,user_015,user,2026-06-27 11:04:31,10.161.40.203,"Mumbai, IN",19.076,72.8777,employee_portal,password,success,50,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,205609,HTTPS,normal,0,none,Expected behavioural baseline,11,5,1,0,0,29,1.0,0.06818849245397432,0,0,0,0,0,entity,0,1,1,1,62,0,0.0,0.0,0
evt_003648,user_038,user,2026-06-27 11:06:27,10.53.171.184,"New York, US",40.7128,-74.006,project_share,token,success,18,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,128998,HTTPS,normal,0,none,Expected behavioural baseline,11,5,1,0,0,25,2.0,1.2738562135015519,0,0,0,0,0,entity,0,2,1,6,53,0,0.0,0.0,0
evt_003649,user_013,user,2026-06-27 11:06:29,10.68.35.64,"Tokyo, JP",35.6762,139.65,project_share,token,success,125,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,126474,HTTPS,normal,0,none,Expected behavioural baseline,11,5,1,0,0,26,1.0,0.9378919197345462,0,0,0,0,0,entity,0,1,1,2,59,0,0.0,0.0,0
evt_003650,user_029,user,2026-06-27 11:09:55,10.64.49.49,"New York, US",40.7128,-74.006,employee_portal,token,success,151,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,109854,HTTPS,normal,0,none,Expected behavioural baseline,11,5,1,0,0,25,2.0,1.3915198150561,0,0,0,0,0,entity,0,1,1,4,59,0,0.0,0.0,0
evt_003651,user_033,user,2026-06-27 11:12:01,10.238.200.201,"Singapore, SG",1.3521,103.8198,employee_portal,password,success,80,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,68478,HTTPS,normal,0,none,Expected behavioural baseline,11,5,1,0,0,27,1.0,1.5919704183364427,0,0,0,0,0,entity,0,1,1,3,58,0,0.0,0.0,0
evt_003652,user_013,user,2026-06-27 11:12:45,10.68.35.64,"Tokyo, JP",35.6762,139.65,analytics_dashboard,password,success,124,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,302685,HTTPS,normal,0,none,Expected behavioural baseline,11,5,1,0,0,26,1.0,0.7795947581731307,0,0,0,0,0,entity,0,2,1,3,60,0,0.0,0.0,0
evt_003653,user_040,user,2026-06-27 11:16:29,10.138.54.130,"Mumbai, IN",19.076,72.8777,employee_portal,password,success,33,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,28133,HTTPS,normal,0,none,Expected behavioural baseline,11,5,1,0,0,24,1.5,1.488280229945617,0,0,0,0,0,entity,0,2,1,2,53,0,0.0,0.0,0
evt_003654,user_008,user,2026-06-27 11:18:06,10.117.162.214,"Singapore, SG",1.3521,103.8198,employee_portal,password,success,71,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,385206,HTTPS,normal,0,none,Expected behavioural baseline,11,5,1,0,0,29,1.0,0.5111947471340911,0,0,0,0,0,entity,0,1,1,2,55,0,0.0,0.0,0
evt_003655,device_058,edge_device,2026-06-27 11:19:20,10.1.133.237,"Bengaluru, IN",12.9716,77.5946,sensor_stream,certificate,success,24,device_connect > telemetry_send > heartbeat,EdgeOS-3.2|HTTPS|device,410068,HTTPS,normal,0,none,Expected behavioural baseline,11,5,1,0,0,28,3.0,0.9037064004548357,0,0,0,0,0,entity,0,1,1,2,53,0,0.0,0.0,0
