event_id,entity_id,entity_type,timestamp,source_ip,geo_location,geo_lat,geo_lon,resource_accessed,auth_method,auth_result,session_duration,command_sequence,device_fingerprint,bytes_transferred,protocol,label,is_anomaly,anomaly_type,attack_notes
evt_003521,user_038,user,2026-06-26 11:21:15,10.53.171.184,"New York, US",40.7128,-74.006,project_share,token,success,114,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,233259,HTTPS,normal,0,none,Expected behavioural baseline
evt_003522,user_004,user,2026-06-26 11:21:35,10.40.55.246,"New York, US",40.7128,-74.006,email,password,success,55,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,320864,HTTPS,normal,0,none,Expected behavioural baseline
evt_003523,device_064,edge_device,2026-06-26 11:21:41,10.38.6.12,"Hyderabad, IN",17.385,78.4867,sensor_stream,certificate,failure,0,device_connect > telemetry_send > heartbeat,EdgeOS-3.2|HTTPS|device,196604,HTTPS,normal,0,none,Expected behavioural baseline
evt_003524,user_038,user,2026-06-26 11:35:24,10.53.171.184,"New York, US",40.7128,-74.006,crm,token,success,93,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,218345,HTTPS,normal,0,none,Expected behavioural baseline
evt_003525,user_036,user,2026-06-26 11:46:01,10.18.152.18,"Mumbai, IN",19.076,72.8777,employee_portal,password,success,21,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,90087,HTTPS,normal,0,none,Expected behavioural baseline
evt_003526,device_064,edge_device,2026-06-26 11:47:07,10.38.6.12,"Hyderabad, IN",17.385,78.4867,telemetry_endpoint,certificate,success,111,device_connect > telemetry_send > heartbeat,EdgeOS-3.2|HTTPS|device,437132,HTTPS,normal,0,none,Expected behavioural baseline
evt_003527,user_024,user,2026-06-26 11:50:22,10.58.16.87,"Mumbai, IN",19.076,72.8777,project_share,password,success,7,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,266581,HTTPS,normal,0,none,Expected behavioural baseline
evt_003528,user_001,user,2026-06-26 11:51:59,10.36.188.27,"Hyderabad, IN",17.385,78.4867,employee_portal,token,success,34,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,290507,HTTPS,normal,0,none,Expected behavioural baseline
evt_003529,svc_052,service_account,2026-06-26 11:57:50,10.202.179.28,"London, UK",51.5072,-0.1276,telemetry_queue,certificate,success,173,token_auth > api_read > api_write > logout,Linux-Server|service-agent,160679,HTTPS,normal,0,none,Expected behavioural baseline
evt_003530,user_003,user,2026-06-26 11:58:51,10.115.150.72,"Singapore, SG",1.3521,103.8198,crm,password,success,87,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,322197,HTTPS,normal,0,none,Expected behavioural baseline
evt_003531,user_021,user,2026-06-26 11:59:07,10.188.124.209,"Mumbai, IN",19.076,72.8777,crm,token,success,155,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,435620,HTTPS,normal,0,none,Expected behavioural baseline
evt_003532,user_023,user,2026-06-26 12:00:09,10.103.171.167,"Hyderabad, IN",17.385,78.4867,analytics_dashboard,token,success,101,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,87945,HTTPS,normal,0,none,Expected behavioural baseline
evt_003533,device_060,edge_device,2026-06-26 12:04:40,10.104.178.76,"Singapore, SG",1.3521,103.8198,device_health,certificate,success,47,device_connect > telemetry_send > heartbeat,EdgeOS-3.2|HTTPS|device,172738,HTTPS,normal,0,none,Expected behavioural baseline
evt_003534,svc_052,service_account,2026-06-26 12:05:18,10.202.179.28,"London, UK",51.5072,-0.1276,api_gateway,token,success,157,token_auth > api_read > api_write > logout,Linux-Server|service-agent,11000,HTTPS,normal,0,none,Expected behavioural baseline
evt_003535,user_007,user,2026-06-26 12:08:07,10.170.58.198,"Mumbai, IN",19.076,72.8777,analytics_dashboard,password,success,61,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,73532,HTTPS,normal,0,none,Expected behavioural baseline
evt_003536,user_041,user,2026-06-26 12:27:02,10.73.40.113,"Hyderabad, IN",17.385,78.4867,email,password,success,50,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,260593,HTTPS,normal,0,none,Expected behavioural baseline
evt_003537,user_028,user,2026-06-26 12:29:00,10.109.105.120,"Singapore, SG",1.3521,103.8198,employee_portal,password,success,56,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,467922,HTTPS,normal,0,none,Expected behavioural baseline
evt_003538,user_008,user,2026-06-26 12:30:58,10.117.162.214,"Singapore, SG",1.3521,103.8198,project_share,token,success,134,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,162388,HTTPS,normal,0,none,Expected behavioural baseline
evt_003539,user_038,user,2026-06-26 12:37:48,10.53.171.184,"New York, US",40.7128,-74.006,project_share,password,success,116,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,351511,HTTPS,normal,0,none,Expected behavioural baseline
evt_003540,user_030,user,2026-06-26 12:40:00,10.119.63.224,"Delhi, IN",28.6139,77.209,project_share,token,success,125,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,476622,HTTPS,normal,0,none,Expected behavioural baseline
evt_003541,user_028,user,2026-06-26 12:58:58,10.109.105.120,"Singapore, SG",1.3521,103.8198,project_share,password,success,123,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,383560,HTTPS,normal,0,none,Expected behavioural baseline
evt_003542,user_038,user,2026-06-26 12:59:01,10.53.171.184,"New York, US",40.7128,-74.006,crm,token,success,70,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,310607,HTTPS,normal,0,none,Expected behavioural baseline
evt_003543,user_033,user,2026-06-26 13:01:56,10.238.200.201,"Singapore, SG",1.3521,103.8198,email,password,success,8,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,64027,HTTPS,normal,0,none,Expected behavioural baseline
evt_003544,user_032,user,2026-06-26 13:13:25,10.55.221.103,"Tokyo, JP",35.6762,139.65,employee_portal,token,success,32,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,289598,HTTPS,normal,0,none,Expected behavioural baseline
evt_003545,user_004,user,2026-06-26 13:29:04,10.40.55.246,"New York, US",40.7128,-74.006,crm,password,success,45,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,235479,HTTPS,normal,0,none,Expected behavioural baseline
evt_003546,user_024,user,2026-06-26 13:43:40,10.58.16.87,"Mumbai, IN",19.076,72.8777,project_share,token,success,107,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,479041,HTTPS,normal,0,none,Expected behavioural baseline
evt_003547,svc_051,service_account,2026-06-26 13:47:47,10.7.45.189,"Delhi, IN",28.6139,77.209,telemetry_queue,token,success,36,token_auth > api_read > api_write > logout,Linux-Server|service-agent,71230,HTTPS,normal,0,none,Expected behavioural baseline
evt_003548,user_016,user,2026-06-26 14:02:00,10.65.248.142,"Tokyo, JP",35.6762,139.65,employee_portal,token,success,82,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,211934,HTTPS,normal,0,none,Expected behavioural baseline
evt_003549,svc_051,service_account,2026-06-26 14:17:48,10.7.45.189,"Delhi, IN",28.6139,77.209,api_gateway,token,success,46,token_auth > api_read > api_write > logout,Linux-Server|service-agent,466218,HTTPS,normal,0,none,Expected behavioural baseline
evt_003550,user_017,user,2026-06-26 14:19:15,10.88.28.76,"London, UK",51.5072,-0.1276,employee_portal,password,success,9,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,193107,HTTPS,normal,0,none,Expected behavioural baseline
evt_003551,user_014,user,2026-06-26 14:20:31,10.103.92.57,"Singapore, SG",1.3521,103.8198,project_share,token,success,122,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,164426,HTTPS,normal,0,none,Expected behavioural baseline
evt_003552,user_005,user,2026-06-26 14:27:52,10.217.88.155,"Mumbai, IN",19.076,72.8777,project_share,password,success,81,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,173120,HTTPS,normal,0,none,Expected behavioural baseline
evt_003553,user_032,user,2026-06-26 14:32:57,10.55.221.103,"Tokyo, JP",35.6762,139.65,employee_portal,password,success,37,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,427694,HTTPS,normal,0,none,Expected behavioural baseline
evt_003554,svc_055,service_account,2026-06-26 14:54:02,10.165.130.103,"London, UK",51.5072,-0.1276,telemetry_queue,token,success,95,token_auth > api_read > api_write > logout,Linux-Server|service-agent,482808,HTTPS,normal,0,none,Expected behavioural baseline
evt_003555,device_060,edge_device,2026-06-26 15:05:31,10.104.178.76,"Singapore, SG",1.3521,103.8198,firmware_status,certificate,success,173,device_connect > telemetry_send > heartbeat,EdgeOS-3.2|HTTPS|device,218735,HTTPS,normal,0,none,Expected behavioural baseline
evt_003556,user_017,user,2026-06-26 15:07:06,10.88.28.76,"London, UK",51.5072,-0.1276,crm,password,success,148,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,27004,HTTPS,normal,0,none,Expected behavioural baseline
evt_003557,device_058,edge_device,2026-06-26 15:11:15,10.1.133.237,"Bengaluru, IN",12.9716,77.5946,telemetry_endpoint,certificate,success,69,device_connect > telemetry_send > heartbeat,EdgeOS-3.2|HTTPS|device,96283,HTTPS,normal,0,none,Expected behavioural baseline
evt_003558,user_005,user,2026-06-26 15:13:33,10.217.88.155,"Mumbai, IN",19.076,72.8777,employee_portal,token,success,126,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,56182,HTTPS,normal,0,none,Expected behavioural baseline
evt_003559,user_033,user,2026-06-26 15:15:04,10.238.200.201,"Singapore, SG",1.3521,103.8198,project_share,password,success,5,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,452050,HTTPS,normal,0,none,Expected behavioural baseline
evt_003560,user_005,user,2026-06-26 15:22:35,10.217.88.155,"Mumbai, IN",19.076,72.8777,employee_portal,token,success,52,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,361355,HTTPS,normal,0,none,Expected behavioural baseline
evt_003561,device_056,edge_device,2026-06-26 15:24:01,10.247.67.10,"Delhi, IN",28.6139,77.209,telemetry_endpoint,certificate,success,81,device_connect > telemetry_send > heartbeat,EdgeOS-3.2|HTTPS|device,157901,HTTPS,normal,0,none,Expected behavioural baseline
evt_003562,user_043,user,2026-06-26 15:49:46,10.40.69.73,"Mumbai, IN",19.076,72.8777,employee_portal,password,success,71,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,179215,HTTPS,normal,0,none,Expected behavioural baseline
evt_003563,user_037,user,2026-06-26 15:57:34,10.153.10.159,"Hyderabad, IN",17.385,78.4867,employee_portal,token,success,19,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,417858,HTTPS,normal,0,none,Expected behavioural baseline
evt_003564,user_037,user,2026-06-26 16:05:32,10.153.10.159,"Hyderabad, IN",17.385,78.4867,employee_portal,password,failure,0,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,489867,HTTPS,normal,0,none,Expected behavioural baseline
evt_003565,user_014,user,2026-06-26 16:10:36,10.103.92.57,"Singapore, SG",1.3521,103.8198,project_share,password,success,27,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,220847,HTTPS,normal,0,none,Expected behavioural baseline
evt_003566,user_022,user,2026-06-26 16:15:23,10.43.67.136,"Tokyo, JP",35.6762,139.65,employee_portal,password,success,9,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,195001,HTTPS,normal,0,none,Expected behavioural baseline
evt_003567,user_026,user,2026-06-26 16:20:32,10.61.71.172,"Mumbai, IN",19.076,72.8777,project_share,token,success,60,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,203621,HTTPS,normal,0,none,Expected behavioural baseline
evt_003568,user_044,user,2026-06-26 16:23:36,10.163.218.68,"Hyderabad, IN",17.385,78.4867,email,token,success,82,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,447624,HTTPS,normal,0,none,Expected behavioural baseline
evt_003569,user_045,user,2026-06-26 16:26:23,10.109.212.71,"Mumbai, IN",19.076,72.8777,project_share,token,success,154,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,74159,HTTPS,normal,0,none,Expected behavioural baseline
evt_003570,device_065,edge_device,2026-06-26 16:32:23,10.148.49.184,"Singapore, SG",1.3521,103.8198,telemetry_endpoint,certificate,success,48,device_connect > telemetry_send > heartbeat,EdgeOS-3.2|HTTPS|device,49822,HTTPS,normal,0,none,Expected behavioural baseline
evt_003571,device_060,edge_device,2026-06-26 16:34:02,10.104.178.76,"Singapore, SG",1.3521,103.8198,telemetry_endpoint,certificate,success,90,device_connect > telemetry_send > heartbeat,EdgeOS-3.2|HTTPS|device,371487,HTTPS,normal,0,none,Expected behavioural baseline
evt_003572,svc_048,service_account,2026-06-26 16:42:20,10.142.37.111,"New York, US",40.7128,-74.006,api_gateway,token,success,123,token_auth > api_read > api_write > logout,Linux-Server|service-agent,397692,HTTPS,normal,0,none,Expected behavioural baseline
evt_003573,new_user_005,user,2026-06-26 16:46:00,10.241.13.183,"Mumbai, IN",19.076,72.8777,project_share,password,success,115,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,237193,HTTPS,normal,0,none,Legitimate new user for cold-start evaluation
evt_003574,user_043,user,2026-06-26 16:55:03,10.40.69.73,"Mumbai, IN",19.076,72.8777,employee_portal,password,success,111,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,403221,HTTPS,normal,0,none,Expected behavioural baseline
evt_003575,user_022,user,2026-06-26 16:59:09,10.43.67.136,"Tokyo, JP",35.6762,139.65,analytics_dashboard,password,success,86,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,82479,HTTPS,normal,0,none,Expected behavioural baseline
evt_003576,user_037,user,2026-06-26 17:00:00,10.153.10.159,"Hyderabad, IN",17.385,78.4867,backup_vault,token,success,127,login > approved_new_access > read_resource > logout,macOS-15|Chrome|managed,327668,HTTPS,normal,0,insider_drift,Benign edge case: gradual approved resource expansion
evt_003577,device_061,edge_device,2026-06-26 17:01:44,10.146.77.104,"Delhi, IN",28.6139,77.209,telemetry_endpoint,certificate,success,28,device_connect > telemetry_send > heartbeat,EdgeOS-3.2|HTTPS|device,427974,HTTPS,normal,0,none,Expected behavioural baseline
evt_003578,svc_046,service_account,2026-06-26 17:09:22,10.68.41.190,"Delhi, IN",28.6139,77.209,api_gateway,certificate,success,95,token_auth > api_read > api_write > logout,Linux-Server|service-agent,98429,HTTPS,normal,0,none,Expected behavioural baseline
evt_003579,svc_050,service_account,2026-06-26 17:18:27,10.227.223.105,"New York, US",40.7128,-74.006,api_gateway,certificate,success,76,token_auth > api_read > api_write > logout,Linux-Server|service-agent,226695,HTTPS,normal,0,none,Expected behavioural baseline
evt_003580,user_039,user,2026-06-26 17:20:42,10.166.76.118,"Delhi, IN",28.6139,77.209,project_share,password,success,168,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,163963,HTTPS,normal,0,none,Expected behavioural baseline
evt_003581,user_012,user,2026-06-26 17:20:45,10.225.183.81,"Hyderabad, IN",17.385,78.4867,crm,token,success,110,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,50507,HTTPS,normal,0,none,Expected behavioural baseline
evt_003582,user_043,user,2026-06-26 17:22:35,10.40.69.73,"Mumbai, IN",19.076,72.8777,project_share,password,success,28,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,65905,HTTPS,normal,0,none,Expected behavioural baseline
evt_003583,user_012,user,2026-06-26 17:29:41,10.225.183.81,"Hyderabad, IN",17.385,78.4867,crm,password,success,104,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,351225,HTTPS,normal,0,none,Expected behavioural baseline
evt_003584,user_032,user,2026-06-26 17:30:23,10.55.221.103,"Tokyo, JP",35.6762,139.65,email,token,success,130,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,169351,HTTPS,normal,0,none,Expected behavioural baseline
evt_003585,svc_046,service_account,2026-06-26 17:34:53,10.68.41.190,"Delhi, IN",28.6139,77.209,api_gateway,token,success,146,token_auth > api_read > api_write > logout,Linux-Server|service-agent,419958,HTTPS,normal,0,none,Expected behavioural baseline
evt_003586,user_037,user,2026-06-26 17:36:52,10.153.10.159,"Hyderabad, IN",17.385,78.4867,employee_portal,password,success,62,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,388139,HTTPS,normal,0,none,Expected behavioural baseline
evt_003587,new_user_002,user,2026-06-26 17:39:00,10.249.201.4,"Hyderabad, IN",17.385,78.4867,employee_portal,token,success,119,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,425021,HTTPS,normal,0,none,Legitimate new user for cold-start evaluation
evt_003588,device_062,edge_device,2026-06-26 17:44:29,10.156.167.83,"Singapore, SG",1.3521,103.8198,device_health,certificate,success,81,device_connect > telemetry_send > heartbeat,IoT-Linux-5.10|MQTT|device,332907,HTTPS,normal,0,none,Expected behavioural baseline
evt_003589,user_037,user,2026-06-26 17:47:40,10.153.10.159,"Hyderabad, IN",17.385,78.4867,email,password,success,126,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,366232,HTTPS,normal,0,none,Expected behavioural baseline
evt_003590,user_017,user,2026-06-26 17:52:45,10.88.28.76,"London, UK",51.5072,-0.1276,crm,password,success,101,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,277454,HTTPS,normal,0,none,Expected behavioural baseline
evt_003591,new_user_004,user,2026-06-26 17:53:00,10.5.147.10,"Hyderabad, IN",17.385,78.4867,employee_portal,token,success,82,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,81362,HTTPS,normal,0,none,Legitimate new user for cold-start evaluation
evt_003592,user_042,user,2026-06-26 18:00:33,10.210.141.77,"Bengaluru, IN",12.9716,77.5946,analytics_dashboard,token,success,147,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,296200,HTTPS,normal,0,none,Expected behavioural baseline
evt_003593,user_030,user,2026-06-26 18:15:00,10.119.63.224,"Delhi, IN",28.6139,77.209,project_share,password,success,115,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,217435,HTTPS,normal,0,none,Normal login preceding the impossible-travel event
evt_003594,user_045,user,2026-06-26 18:18:42,10.109.212.71,"Mumbai, IN",19.076,72.8777,project_share,password,success,151,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,439200,HTTPS,normal,0,none,Expected behavioural baseline
evt_003595,user_037,user,2026-06-26 18:25:16,10.153.10.159,"Hyderabad, IN",17.385,78.4867,employee_portal,password,success,147,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,484846,HTTPS,normal,0,none,Expected behavioural baseline
evt_003596,new_user_003,user,2026-06-26 18:27:00,10.107.233.178,"Hyderabad, IN",17.385,78.4867,analytics_dashboard,token,success,124,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,386993,HTTPS,normal,0,none,Legitimate new user for cold-start evaluation
evt_003597,user_016,user,2026-06-26 18:39:54,10.65.248.142,"Tokyo, JP",35.6762,139.65,employee_portal,password,success,138,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,110197,HTTPS,normal,0,none,Expected behavioural baseline
evt_003598,user_030,user,2026-06-26 18:40:00,198.51.100.81,"Singapore, SG",1.3521,103.8198,employee_portal,token,success,150,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,222079,HTTPS,anomaly,1,impossible_travel,Distant locations accessed only 25 minutes apart
evt_003599,user_044,user,2026-06-26 18:40:44,10.163.218.68,"Hyderabad, IN",17.385,78.4867,analytics_dashboard,token,success,47,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,481280,HTTPS,normal,0,none,Expected behavioural baseline
evt_003600,svc_050,service_account,2026-06-26 18:42:44,10.227.223.105,"New York, US",40.7128,-74.006,telemetry_queue,certificate,success,169,token_auth > api_read > api_write > logout,Linux-Server|service-agent,434056,HTTPS,normal,0,none,Expected behavioural baseline
evt_003601,user_031,user,2026-06-26 18:44:03,10.139.214.4,"Bengaluru, IN",12.9716,77.5946,crm,password,success,53,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,51759,HTTPS,normal,0,none,Expected behavioural baseline
evt_003602,user_009,user,2026-06-26 18:48:59,10.69.179.240,"Hyderabad, IN",17.385,78.4867,project_share,token,success,170,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,293182,HTTPS,normal,0,none,Expected behavioural baseline
evt_003603,device_056,edge_device,2026-06-26 19:01:13,10.247.67.10,"Delhi, IN",28.6139,77.209,sensor_stream,certificate,success,5,device_connect > telemetry_send > heartbeat,EdgeOS-3.2|HTTPS|device,98795,HTTPS,normal,0,none,Expected behavioural baseline
evt_003604,user_012,user,2026-06-26 19:04:09,10.225.183.81,"Hyderabad, IN",17.385,78.4867,project_share,password,success,91,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,201734,HTTPS,normal,0,none,Expected behavioural baseline
evt_003605,svc_046,service_account,2026-06-26 19:11:06,10.68.41.190,"Delhi, IN",28.6139,77.209,api_gateway,token,success,27,token_auth > api_read > api_write > logout,Linux-Server|service-agent,29718,HTTPS,normal,0,none,Expected behavioural baseline
evt_003606,device_065,edge_device,2026-06-26 19:47:31,10.148.49.184,"Singapore, SG",1.3521,103.8198,firmware_status,certificate,success,88,device_connect > telemetry_send > heartbeat,EdgeOS-3.2|HTTPS|device,141951,HTTPS,normal,0,none,Expected behavioural baseline
evt_003607,svc_046,service_account,2026-06-26 20:11:59,10.68.41.190,"Delhi, IN",28.6139,77.209,backup_service,token,success,103,token_auth > api_read > api_write > logout,Linux-Server|service-agent,193618,HTTPS,normal,0,none,Expected behavioural baseline
evt_003608,user_012,user,2026-06-27 03:17:00,10.225.183.81,"Hyderabad, IN",17.385,78.4867,customer_export,token,success,140,login > query_sensitive_data > compress_archive > upload_external,Windows-11|Chrome|managed,3670796,HTTPS,anomaly,1,low_and_slow_exfiltration,Repeated off-hours sensitive-data transfer building over days
evt_003609,user_037,user,2026-06-27 03:36:00,10.153.10.159,"Hyderabad, IN",17.385,78.4867,finance_export,password,success,152,login > query_sensitive_data > compress_archive > upload_external,macOS-15|Chrome|managed,3714177,HTTPS,anomaly,1,low_and_slow_exfiltration,Repeated off-hours sensitive-data transfer building over days
evt_003610,user_032,user,2026-06-27 04:16:00,10.55.221.103,"Tokyo, JP",35.6762,139.65,finance_export,password,success,63,login > query_sensitive_data > compress_archive > upload_external,Windows-11|Edge|managed,2716429,HTTPS,anomaly,1,low_and_slow_exfiltration,Repeated off-hours sensitive-data transfer building over days
evt_003611,user_020,user,2026-06-27 06:31:00,10.29.237.93,"Tokyo, JP",35.6762,139.65,analytics_dashboard,password,failure,0,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,410664,HTTPS,normal,0,none,Expected behavioural baseline
evt_003612,svc_054,service_account,2026-06-27 06:34:35,10.169.49.103,"Hyderabad, IN",17.385,78.4867,database_read,certificate,success,165,token_auth > api_read > api_write > logout,Linux-Server|service-agent,368527,HTTPS,normal,0,none,Expected behavioural baseline
evt_003613,user_035,user,2026-06-27 06:45:37,10.150.122.129,"Bengaluru, IN",12.9716,77.5946,crm,token,success,157,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,413051,HTTPS,normal,0,none,Expected behavioural baseline
evt_003614,device_064,edge_device,2026-06-27 08:11:04,10.38.6.12,"Hyderabad, IN",17.385,78.4867,sensor_stream,certificate,success,44,device_connect > telemetry_send > heartbeat,EdgeOS-3.2|HTTPS|device,252559,HTTPS,normal,0,none,Expected behavioural baseline
evt_003615,user_020,user,2026-06-27 08:23:40,10.29.237.93,"Tokyo, JP",35.6762,139.65,crm,password,success,175,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,343340,HTTPS,normal,0,none,Expected behavioural baseline
evt_003616,user_007,user,2026-06-27 08:29:03,10.170.58.198,"Mumbai, IN",19.076,72.8777,analytics_dashboard,token,success,106,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,265113,HTTPS,normal,0,none,Expected behavioural baseline
evt_003617,user_029,user,2026-06-27 08:56:45,10.64.49.49,"New York, US",40.7128,-74.006,project_share,password,success,53,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,410270,HTTPS,normal,0,none,Expected behavioural baseline
evt_003618,device_064,edge_device,2026-06-27 08:56:55,10.38.6.12,"Hyderabad, IN",17.385,78.4867,device_health,certificate,success,122,device_connect > telemetry_send > heartbeat,EdgeOS-3.2|HTTPS|device,185964,HTTPS,normal,0,none,Expected behavioural baseline
evt_003619,user_029,user,2026-06-27 08:58:04,10.64.49.49,"New York, US",40.7128,-74.006,employee_portal,token,success,20,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,113911,HTTPS,normal,0,none,Expected behavioural baseline
evt_003620,user_027,user,2026-06-27 09:09:02,10.201.121.207,"Tokyo, JP",35.6762,139.65,email,token,success,6,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,145585,HTTPS,normal,0,none,Expected behavioural baseline
evt_003621,user_002,user,2026-06-27 09:09:50,10.24.55.60,"Bengaluru, IN",12.9716,77.5946,crm,password,success,75,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,455052,HTTPS,normal,0,none,Expected behavioural baseline
evt_003622,user_013,user,2026-06-27 09:11:27,10.68.35.64,"Tokyo, JP",35.6762,139.65,analytics_dashboard,password,success,152,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,266177,HTTPS,normal,0,none,Expected behavioural baseline
evt_003623,user_019,user,2026-06-27 09:12:39,10.96.195.42,"Hyderabad, IN",17.385,78.4867,employee_portal,token,success,114,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,68336,HTTPS,normal,0,none,Expected behavioural baseline
evt_003624,user_025,user,2026-06-27 09:16:52,10.182.161.16,"Bengaluru, IN",12.9716,77.5946,crm,token,failure,0,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,455527,HTTPS,normal,0,none,Expected behavioural baseline
evt_003625,svc_047,service_account,2026-06-27 09:25:34,10.20.241.227,"Bengaluru, IN",12.9716,77.5946,telemetry_queue,token,success,161,token_auth > api_read > api_write > logout,Linux-Server|service-agent,461066,HTTPS,normal,0,none,Expected behavioural baseline
evt_003626,user_004,user,2026-06-27 09:25:50,10.40.55.246,"New York, US",40.7128,-74.006,email,password,success,79,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,464665,HTTPS,normal,0,none,Expected behavioural baseline
evt_003627,user_019,user,2026-06-27 09:27:43,10.96.195.42,"Hyderabad, IN",17.385,78.4867,crm,token,success,88,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,312733,HTTPS,normal,0,none,Expected behavioural baseline
evt_003628,svc_049,service_account,2026-06-27 09:28:51,10.231.91.54,"New York, US",40.7128,-74.006,api_gateway,token,success,101,token_auth > api_read > api_write > logout,Linux-Server|service-agent,328498,HTTPS,normal,0,none,Expected behavioural baseline
evt_003629,user_035,user,2026-06-27 09:32:35,10.150.122.129,"Bengaluru, IN",12.9716,77.5946,analytics_dashboard,password,success,127,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,40523,HTTPS,normal,0,none,Expected behavioural baseline
evt_003630,user_010,user,2026-06-27 09:35:58,10.119.97.70,"Hyderabad, IN",17.385,78.4867,crm,token,success,93,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,432564,HTTPS,normal,0,none,Expected behavioural baseline
evt_003631,user_007,user,2026-06-27 09:48:14,10.170.58.198,"Mumbai, IN",19.076,72.8777,project_share,token,success,95,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,495317,HTTPS,normal,0,none,Expected behavioural baseline
evt_003632,svc_047,service_account,2026-06-27 09:49:14,10.20.241.227,"Bengaluru, IN",12.9716,77.5946,backup_service,token,success,175,token_auth > api_read > api_write > logout,Linux-Server|service-agent,426788,HTTPS,normal,0,none,Expected behavioural baseline
