event_id,entity_id,entity_type,timestamp,source_ip,geo_location,geo_lat,geo_lon,resource_accessed,auth_method,auth_result,session_duration,command_sequence,device_fingerprint,bytes_transferred,protocol,label,is_anomaly,anomaly_type,attack_notes,hour,day_of_week,is_weekend,is_off_hours,failed_auth,baseline_event_count,hour_deviation,bytes_zscore,new_location,new_resource,new_device,new_source_ip,new_command_sequence,baseline_source,concept_drift_adapted,source_ip_attempts_1h,source_ip_unique_entities_1h,entity_events_24h,entity_history_count,cold_start_entity,distance_from_previous_km,travel_speed_kmh,impossible_travel_flag,isolation_risk,supervised_anomaly_probability,cold_start_safe_context,risk_score,risk_tier,predicted_anomaly,evaluation_partition,predicted_attack_type,explanation
evt_002841,user_036,user,2026-06-22 10:14:15,10.18.152.18,"Mumbai, IN",19.076,72.8777,employee_portal,password,success,23,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,363648,HTTPS,normal,0,none,Expected behavioural baseline,10,0,0,0,0,30,0.0,0.6208511414667126,0,0,0,0,0,entity,0,1,1,1,45,0,0.0,0.0,0,0.25322535223301285,0.004354688531711237,0,11.63,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002842,user_025,user,2026-06-22 10:18:14,10.182.161.16,"Bengaluru, IN",12.9716,77.5946,employee_portal,password,success,116,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,431685,HTTPS,normal,0,none,Expected behavioural baseline,10,0,0,0,0,29,1.0,1.217511832978471,0,0,0,0,0,entity,0,2,1,2,39,0,0.0,0.0,0,0.1919873659376671,0.0009645244295106461,0,8.69,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002843,user_010,user,2026-06-22 10:20:23,10.119.97.70,"Hyderabad, IN",17.385,78.4867,crm,token,success,52,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,292605,HTTPS,normal,0,none,Expected behavioural baseline,10,0,0,0,0,28,0.0,0.4981099166020685,0,0,0,0,0,entity,0,1,1,2,48,0,0.0,0.0,0,0.08906182898642484,0.0015771210989345384,0,4.09,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002844,user_034,user,2026-06-22 10:22:30,10.49.75.56,"Tokyo, JP",35.6762,139.65,crm,password,success,40,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,68444,HTTPS,normal,0,none,Expected behavioural baseline,10,0,0,0,0,27,0.0,1.733613848174835,0,0,0,0,0,entity,0,2,1,2,43,0,0.0,0.0,0,0.41686780083671354,0.0009645244295106461,0,18.81,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002845,user_024,user,2026-06-22 10:22:56,10.58.16.87,"Mumbai, IN",19.076,72.8777,project_share,token,success,155,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,223782,HTTPS,normal,0,none,Expected behavioural baseline,10,0,0,0,0,29,1.0,0.1854124561987468,0,0,0,0,0,entity,0,2,1,4,47,0,0.0,0.0,0,0.17521345451911113,0.0003801203832085662,0,7.91,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002846,user_013,user,2026-06-22 10:28:22,10.68.35.64,"Tokyo, JP",35.6762,139.65,email,token,success,69,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,106229,HTTPS,normal,0,none,Expected behavioural baseline,10,0,0,0,0,26,0.0,1.1352151163240949,0,0,0,0,0,entity,0,1,1,3,50,0,0.0,0.0,0,0.11681723095669017,0.0003801203832085662,0,5.28,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002847,user_011,user,2026-06-22 10:31:33,10.211.8.207,"Bengaluru, IN",12.9716,77.5946,crm,token,success,17,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,197075,HTTPS,normal,0,none,Expected behavioural baseline,10,0,0,0,0,30,1.0,0.8889647365420268,0,0,0,0,0,entity,0,1,1,2,46,0,0.0,0.0,0,0.0,0.0015771210989345384,0,0.09,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002848,user_010,user,2026-06-22 10:35:59,10.119.97.70,"Hyderabad, IN",17.385,78.4867,employee_portal,token,success,85,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,190355,HTTPS,normal,0,none,Expected behavioural baseline,10,0,0,0,0,28,0.0,0.3106577428880664,0,0,0,0,0,entity,0,2,1,3,49,0,0.0,0.0,0,0.2095949587020016,0.003211918615266426,0,9.61,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002849,user_040,user,2026-06-22 10:38:25,10.138.54.130,"Mumbai, IN",19.076,72.8777,crm,token,success,70,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,444526,HTTPS,normal,0,none,Expected behavioural baseline,10,0,0,0,0,24,0.5,1.5374897856919862,0,0,0,0,0,entity,0,1,1,2,40,0,0.0,0.0,0,0.17542776382322603,0.0015771210989345384,0,7.98,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002850,device_064,edge_device,2026-06-22 10:39:56,10.38.6.12,"Hyderabad, IN",17.385,78.4867,sensor_stream,certificate,success,97,device_connect > telemetry_send > heartbeat,EdgeOS-3.2|HTTPS|device,326866,HTTPS,normal,0,none,Expected behavioural baseline,10,0,0,0,0,24,1.0,0.6805082730061367,0,0,0,0,0,entity,0,1,1,4,36,0,0.0,0.0,0,0.05480096403712875,6.47766212382381e-05,0,2.47,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002851,svc_054,service_account,2026-06-22 10:43:46,10.169.49.103,"Hyderabad, IN",17.385,78.4867,api_gateway,token,success,113,token_auth > api_read > api_write > logout,Linux-Server|service-agent,265597,HTTPS,normal,0,none,Expected behavioural baseline,10,0,0,0,0,32,2.0,0.0655769983829413,0,0,0,0,0,entity,0,1,1,3,45,0,0.0,0.0,0,0.16625604289010326,6.47766212382381e-05,0,7.49,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002852,user_008,user,2026-06-22 10:44:08,10.117.162.214,"Singapore, SG",1.3521,103.8198,employee_portal,password,success,135,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,381840,HTTPS,normal,0,none,Expected behavioural baseline,10,0,0,0,0,29,2.0,0.4910420039463776,0,0,0,0,0,entity,0,1,1,2,42,0,0.0,0.0,0,0.06303834837178775,0.0008789734763304948,0,2.89,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002853,device_064,edge_device,2026-06-22 10:48:00,10.38.6.12,"Hyderabad, IN",17.385,78.4867,device_health,certificate,success,124,device_connect > telemetry_send > heartbeat,EdgeOS-3.2|HTTPS|device,20153,HTTPS,normal,0,none,Expected behavioural baseline,10,0,0,0,0,24,1.0,1.5281884284423493,0,0,0,0,0,entity,0,2,1,5,37,0,0.0,0.0,0,0.30730695585904,6.47766212382381e-05,0,13.83,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002854,user_027,user,2026-06-22 10:48:07,10.201.121.207,"Tokyo, JP",35.6762,139.65,project_share,token,success,101,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,410756,HTTPS,normal,0,none,Expected behavioural baseline,10,0,0,0,0,23,1.0,1.1357913789601537,0,0,0,0,0,entity,0,1,1,2,38,0,0.0,0.0,0,0.003297712743196913,0.0015771210989345384,0,0.24,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002855,user_027,user,2026-06-22 10:50:18,10.201.121.207,"Tokyo, JP",35.6762,139.65,project_share,token,success,133,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,294203,HTTPS,normal,0,none,Expected behavioural baseline,10,0,0,0,0,23,1.0,0.2897837318325252,0,0,0,0,0,entity,0,2,1,3,39,0,0.0,0.0,0,0.13195194751962067,0.0003801203832085662,0,5.96,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002856,user_004,user,2026-06-22 10:55:34,10.40.55.246,"New York, US",40.7128,-74.006,employee_portal,token,success,35,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,98571,HTTPS,normal,0,none,Expected behavioural baseline,10,0,0,0,0,29,2.0,0.9672177364540068,0,0,0,0,0,entity,0,1,1,2,43,0,0.0,0.0,0,0.06771746951863142,6.47766212382381e-05,0,3.05,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002857,user_020,user,2026-06-22 10:58:54,10.29.237.93,"Tokyo, JP",35.6762,139.65,analytics_dashboard,password,failure,0,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,292279,HTTPS,normal,0,none,Expected behavioural baseline,10,0,0,0,1,34,2.0,0.1414394345029818,0,0,0,0,0,entity,0,1,1,1,43,0,0.0,0.0,0,0.9436215442104624,0.0018062761484977886,0,42.56,Medium,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002858,user_008,user,2026-06-22 11:08:46,10.117.162.214,"Singapore, SG",1.3521,103.8198,crm,token,success,80,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,141014,HTTPS,normal,0,none,Expected behavioural baseline,11,0,0,0,0,29,1.0,0.9508191163519828,0,0,0,0,0,entity,0,2,1,3,43,0,0.0,0.0,0,0.09721860978579859,0.0003801203832085662,0,4.4,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002859,user_036,user,2026-06-22 11:16:52,10.18.152.18,"Mumbai, IN",19.076,72.8777,email,password,success,76,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,183227,HTTPS,normal,0,none,Expected behavioural baseline,11,0,0,0,0,30,1.0,0.6588913872330984,0,0,0,0,0,entity,0,1,1,2,46,0,0.0,0.0,0,0.0,0.0009645244295106461,0,0.05,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002860,user_034,user,2026-06-22 11:19:27,10.49.75.56,"Tokyo, JP",35.6762,139.65,email,token,success,119,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,116876,HTTPS,normal,0,none,Expected behavioural baseline,11,0,0,0,0,27,1.0,1.3589874783029186,0,0,0,0,0,entity,0,2,1,3,44,0,0.0,0.0,0,0.12198741323473573,0.0003801203832085662,0,5.51,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002861,user_024,user,2026-06-22 11:20:12,10.58.16.87,"Mumbai, IN",19.076,72.8777,crm,password,success,131,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,266436,HTTPS,normal,0,none,Expected behavioural baseline,11,0,0,0,0,29,0.0,0.1600913841988655,0,0,0,0,0,entity,0,2,1,4,48,0,0.0,0.0,0,0.27332290074977633,0.000564016223832172,0,12.33,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002862,user_005,user,2026-06-22 11:24:50,10.217.88.155,"Mumbai, IN",19.076,72.8777,project_share,token,success,111,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,219045,HTTPS,normal,0,none,Expected behavioural baseline,11,0,0,0,0,29,1.0,0.6087374210180346,0,0,0,0,0,entity,0,1,1,2,42,0,0.0,0.0,0,0.0,0.0015771210989345384,0,0.09,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002863,user_028,user,2026-06-22 11:25:44,10.109.105.120,"Singapore, SG",1.3521,103.8198,project_share,token,success,176,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,202285,HTTPS,normal,0,none,Expected behavioural baseline,11,0,0,0,0,28,1.5,0.0193466032023586,0,0,0,0,0,entity,0,1,1,2,42,0,0.0,0.0,0,0.1978781610273695,6.47766212382381e-05,0,8.91,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002864,user_013,user,2026-06-22 11:28:46,10.68.35.64,"Tokyo, JP",35.6762,139.65,analytics_dashboard,password,success,58,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,307911,HTTPS,normal,0,none,Expected behavioural baseline,11,0,0,0,0,26,1.0,0.8305313363592004,0,0,0,0,0,entity,0,1,1,4,51,0,0.0,0.0,0,0.05107497991283499,0.000564016223832172,0,2.33,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002865,user_019,user,2026-06-22 11:29:17,10.96.195.42,"Hyderabad, IN",17.385,78.4867,employee_portal,password,success,41,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,238691,HTTPS,normal,0,none,Expected behavioural baseline,11,0,0,0,0,27,1.0,0.024325311423549,0,0,0,0,0,entity,0,1,1,1,42,0,0.0,0.0,0,0.27214620197446676,0.0009645244295106461,0,12.3,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002866,svc_052,service_account,2026-06-22 11:30:26,10.202.179.28,"London, UK",51.5072,-0.1276,telemetry_queue,certificate,success,58,token_auth > api_read > api_write > logout,Linux-Server|service-agent,419208,HTTPS,normal,0,none,Expected behavioural baseline,11,0,0,0,0,31,1.0,1.5402790952062362,0,0,0,0,0,entity,0,1,1,1,45,0,0.0,0.0,0,0.21345176245695396,0.00046528482691671224,0,9.63,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002867,user_003,user,2026-06-22 11:45:27,10.115.150.72,"Singapore, SG",1.3521,103.8198,analytics_dashboard,token,success,94,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,239424,HTTPS,normal,0,none,Expected behavioural baseline,11,0,0,0,0,32,1.0,0.0188999864156933,0,0,0,0,0,entity,0,1,1,1,47,0,0.0,0.0,0,0.2763462649171372,0.0015771210989345384,0,12.52,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002868,svc_047,service_account,2026-06-22 11:46:09,10.20.241.227,"Bengaluru, IN",12.9716,77.5946,database_read,certificate,success,101,token_auth > api_read > api_write > logout,Linux-Server|service-agent,198273,HTTPS,normal,0,none,Expected behavioural baseline,11,0,0,0,0,29,2.0,0.2825657678064782,0,0,0,0,0,entity,0,1,1,2,42,0,0.0,0.0,0,0.09177366327885723,6.47766212382381e-05,0,4.13,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002869,svc_052,service_account,2026-06-22 11:46:28,10.202.179.28,"London, UK",51.5072,-0.1276,telemetry_queue,certificate,success,105,token_auth > api_read > api_write > logout,Linux-Server|service-agent,112968,HTTPS,normal,0,none,Expected behavioural baseline,11,0,0,0,0,31,1.0,0.7910709970501496,0,0,0,0,0,entity,0,2,1,2,46,0,0.0,0.0,0,0.18387411299488352,0.00046528482691671224,0,8.3,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002870,svc_047,service_account,2026-06-22 11:50:20,10.20.241.227,"Bengaluru, IN",12.9716,77.5946,telemetry_queue,token,success,158,token_auth > api_read > api_write > logout,Linux-Server|service-agent,234152,HTTPS,normal,0,none,Expected behavioural baseline,11,0,0,0,0,29,2.0,0.0480702970397522,0,0,0,0,0,entity,0,2,1,3,43,0,0.0,0.0,0,0.3464904226202335,6.47766212382381e-05,0,15.6,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002871,user_019,user,2026-06-22 11:51:39,10.96.195.42,"Hyderabad, IN",17.385,78.4867,crm,password,success,35,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,80724,HTTPS,normal,0,none,Expected behavioural baseline,11,0,0,0,0,27,1.0,1.1786048156722064,0,0,0,0,0,entity,0,2,1,2,43,0,0.0,0.0,0,0.19765138489178516,0.0009645244295106461,0,8.95,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002872,user_008,user,2026-06-22 11:52:03,10.117.162.214,"Singapore, SG",1.3521,103.8198,crm,token,success,89,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,298680,HTTPS,normal,0,none,Expected behavioural baseline,11,0,0,0,0,29,1.0,0.0068492983383078,0,0,0,0,0,entity,0,2,1,4,44,0,0.0,0.0,0,0.25616194183605445,0.0003801203832085662,0,11.55,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002873,user_030,user,2026-06-22 11:56:17,10.119.63.224,"Delhi, IN",28.6139,77.209,analytics_dashboard,token,failure,0,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,226260,HTTPS,normal,0,none,Expected behavioural baseline,11,0,0,0,1,34,1.0,0.1971873776028497,0,0,0,0,0,entity,0,1,1,1,49,0,0.0,0.0,0,0.9113376863543555,0.0016223803078741828,0,41.1,Medium,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002874,user_021,user,2026-06-22 11:57:14,10.188.124.209,"Mumbai, IN",19.076,72.8777,crm,password,success,98,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,445092,HTTPS,normal,0,none,Expected behavioural baseline,11,0,0,0,0,32,3.0,1.5300931312838562,0,0,0,0,0,entity,0,1,1,3,47,0,0.0,0.0,0,0.3531765867742845,0.006102118246177806,0,16.23,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002875,svc_053,service_account,2026-06-22 12:10:55,10.210.235.118,"Hyderabad, IN",17.385,78.4867,database_read,certificate,success,25,token_auth > api_read > api_write > logout,Linux-Server|service-agent,145501,HTTPS,normal,0,none,Expected behavioural baseline,12,0,0,0,0,25,1.0,0.1546981464540634,0,0,0,0,0,entity,0,1,1,2,39,0,0.0,0.0,0,0.04736669468730152,0.00046528482691671224,0,2.16,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002876,user_010,user,2026-06-22 12:12:02,10.119.97.70,"Hyderabad, IN",17.385,78.4867,crm,password,success,162,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,93857,HTTPS,normal,0,none,Expected behavioural baseline,12,0,0,0,0,28,2.0,1.073928761034561,0,0,0,0,0,entity,0,1,1,4,50,0,0.0,0.0,0,0.10990503443698169,0.0002486724618618439,0,4.96,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002877,svc_053,service_account,2026-06-22 12:20:54,10.210.235.118,"Hyderabad, IN",17.385,78.4867,api_gateway,token,success,8,token_auth > api_read > api_write > logout,Linux-Server|service-agent,32173,HTTPS,normal,0,none,Expected behavioural baseline,12,0,0,0,0,25,1.0,0.9578330377155092,0,0,0,0,0,entity,0,2,1,3,40,0,0.0,0.0,0,0.09639933078074016,0.0026843979637511473,0,4.49,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002878,user_038,user,2026-06-22 12:30:34,10.53.171.184,"New York, US",40.7128,-74.006,employee_portal,password,success,123,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,393453,HTTPS,normal,0,none,Expected behavioural baseline,12,0,0,0,0,25,1.0,0.6600437896073191,0,0,0,0,0,entity,0,1,1,1,40,0,0.0,0.0,0,0.13202946053560144,0.0009645244295106461,0,5.99,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002879,user_005,user,2026-06-22 12:33:14,10.217.88.155,"Mumbai, IN",19.076,72.8777,employee_portal,token,success,75,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,36959,HTTPS,normal,0,none,Expected behavioural baseline,12,0,0,0,0,29,0.0,2.1477685653160843,0,0,0,0,0,entity,0,1,1,3,43,0,0.0,0.0,0,0.46584245015909165,0.02635686483234501,0,22.41,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002880,user_028,user,2026-06-22 12:38:28,10.109.105.120,"Singapore, SG",1.3521,103.8198,project_share,password,success,123,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,267256,HTTPS,normal,0,none,Expected behavioural baseline,12,0,0,0,0,28,0.5,0.4417569025424853,0,0,0,0,0,entity,0,1,1,3,43,0,0.0,0.0,0,0.10303232271891628,0.000564016223832172,0,4.67,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002881,user_028,user,2026-06-22 12:43:18,10.109.105.120,"Singapore, SG",1.3521,103.8198,project_share,token,success,50,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,158742,HTTPS,normal,0,none,Expected behavioural baseline,12,0,0,0,0,28,0.5,0.3283741685876497,0,0,0,0,0,entity,0,2,1,4,44,0,0.0,0.0,0,0.228917364882235,0.0003801203832085662,0,10.32,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002882,user_030,user,2026-06-22 12:46:47,10.119.63.224,"Delhi, IN",28.6139,77.209,project_share,password,success,149,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,455848,HTTPS,normal,0,none,Expected behavioural baseline,12,0,0,0,0,34,0.0,1.882035001312677,0,0,0,0,0,entity,0,2,1,2,50,0,0.0,0.0,0,0.49194703621785224,0.006280228297171264,0,22.48,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002883,user_008,user,2026-06-22 12:53:40,10.117.162.214,"Singapore, SG",1.3521,103.8198,employee_portal,token,success,32,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,29000,HTTPS,normal,0,none,Expected behavioural baseline,12,0,0,0,0,29,0.0,1.6214636129142337,0,0,0,0,0,entity,0,1,1,4,45,0,0.0,0.0,0,0.30246216487128275,0.0003801203832085662,0,13.63,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002884,user_005,user,2026-06-22 12:57:34,10.217.88.155,"Mumbai, IN",19.076,72.8777,employee_portal,token,success,40,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,419448,HTTPS,normal,0,none,Expected behavioural baseline,12,0,0,0,0,29,0.0,1.0851130584848492,0,0,0,0,0,entity,0,2,1,4,44,0,0.0,0.0,0,0.22198664534275125,0.0003801203832085662,0,10.01,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002885,svc_051,service_account,2026-06-22 13:04:03,10.7.45.189,"Delhi, IN",28.6139,77.209,api_gateway,token,success,23,token_auth > api_read > api_write > logout,Linux-Server|service-agent,241232,HTTPS,normal,0,none,Expected behavioural baseline,13,0,0,0,0,28,1.0,0.5066233730811742,0,0,0,0,0,entity,0,1,1,3,44,0,0.0,0.0,0,0.007102767010753002,6.47766212382381e-05,0,0.32,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002886,user_015,user,2026-06-22 13:05:32,10.161.40.203,"Mumbai, IN",19.076,72.8777,project_share,password,success,130,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,171596,HTTPS,normal,0,none,Expected behavioural baseline,13,0,0,0,0,29,3.0,0.1655878601150236,0,0,0,0,0,entity,0,1,1,3,53,0,0.0,0.0,0,0.3180320749053148,0.005393013971108372,0,14.61,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002887,device_060,edge_device,2026-06-22 13:18:31,10.104.178.76,"Singapore, SG",1.3521,103.8198,telemetry_endpoint,certificate,success,94,device_connect > telemetry_send > heartbeat,EdgeOS-3.2|HTTPS|device,392375,HTTPS,normal,0,none,Expected behavioural baseline,13,0,0,0,0,26,0.0,0.7251852088778233,0,0,0,0,0,entity,0,1,1,2,40,0,0.0,0.0,0,0.08738108385348406,0.00046528482691671224,0,3.96,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002888,user_033,user,2026-06-22 13:25:01,10.238.200.201,"Singapore, SG",1.3521,103.8198,project_share,token,success,131,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,17327,HTTPS,normal,0,none,Expected behavioural baseline,13,0,0,0,0,27,1.0,1.9488682451897337,0,0,0,0,0,entity,0,1,1,3,42,0,0.0,0.0,0,0.25254922763985976,0.0003153437619703281,0,11.38,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002889,user_001,user,2026-06-22 13:31:55,10.36.188.27,"Hyderabad, IN",17.385,78.4867,employee_portal,token,success,142,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,258934,HTTPS,normal,0,none,Expected behavioural baseline,13,0,0,0,0,29,2.0,0.5361356511843223,0,0,0,0,0,entity,0,1,1,1,44,0,0.0,0.0,0,0.22796181315280933,6.47766212382381e-05,0,10.26,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002890,user_038,user,2026-06-22 13:32:10,10.53.171.184,"New York, US",40.7128,-74.006,employee_portal,password,success,8,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,442234,HTTPS,normal,0,none,Expected behavioural baseline,13,0,0,0,0,25,0.0,1.0167682835728478,0,0,0,0,0,entity,0,1,1,2,41,0,0.0,0.0,0,0.09792944840385714,0.0002486724618618439,0,4.42,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002891,svc_053,service_account,2026-06-22 13:33:37,10.210.235.118,"Hyderabad, IN",17.385,78.4867,backup_service,token,success,102,token_auth > api_read > api_write > logout,Linux-Server|service-agent,346044,HTTPS,normal,0,none,Expected behavioural baseline,13,0,0,0,0,25,2.0,1.266513562022607,0,0,0,0,0,entity,0,1,1,4,41,0,0.0,0.0,0,0.1290271970700651,6.47766212382381e-05,0,5.81,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002892,user_033,user,2026-06-22 13:34:26,10.238.200.201,"Singapore, SG",1.3521,103.8198,email,token,success,27,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,320701,HTTPS,normal,0,none,Expected behavioural baseline,13,0,0,0,0,27,1.0,0.1678747573672103,0,0,0,0,0,entity,0,2,1,4,43,0,0.0,0.0,0,0.18268644469466616,0.0003801203832085662,0,8.24,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002893,user_001,user,2026-06-22 13:35:02,10.36.188.27,"Hyderabad, IN",17.385,78.4867,analytics_dashboard,password,success,85,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,137329,HTTPS,normal,0,none,Expected behavioural baseline,13,0,0,0,0,29,2.0,0.3756691103259571,0,0,0,0,0,entity,0,2,1,2,45,0,0.0,0.0,0,0.3098396046323007,0.0002486724618618439,0,13.96,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002894,user_041,user,2026-06-22 13:51:42,10.73.40.113,"Hyderabad, IN",17.385,78.4867,project_share,token,success,29,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,450445,HTTPS,normal,0,none,Expected behavioural baseline,13,0,0,0,0,23,0.0,1.5945704876153763,0,0,0,0,0,entity,0,1,1,1,40,0,0.0,0.0,0,0.37181552532060375,0.0024812822566897116,0,16.87,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002895,user_028,user,2026-06-22 14:08:17,10.109.105.120,"Singapore, SG",1.3521,103.8198,email,token,success,158,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,419322,HTTPS,normal,0,none,Expected behavioural baseline,14,0,0,0,0,28,1.5,1.5209794126561582,0,0,0,0,0,entity,0,1,1,5,45,0,0.0,0.0,0,0.313700543824962,6.47766212382381e-05,0,14.12,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
evt_002896,device_057,edge_device,2026-06-22 14:18:02,10.156.130.30,"New York, US",40.7128,-74.006,firmware_status,certificate,success,27,device_connect > telemetry_send > heartbeat,EdgeOS-3.2|HTTPS|device,386875,HTTPS,normal,0,none,Expected behavioural baseline,14,0,0,0,0,29,0.0,0.8264460331763959,0,0,0,0,0,entity,0,1,1,1,41,0,0.0,0.0,0,0.22618683120588573,0.00046528482691671224,0,10.2,Low,0,train,normal,No strong rule-based deviation; alert derives from behaviour model.
